SMILES,truth,predictions
O=S1N=C(N2CCNCC2)c2ccccc21,O=S1(=O)N=C(N2CCNCC2)c2ccccc21,"O=S1N=C(N2CCNCC2)c2ccccc21,O=S1N=C(N2CCNCC2)c2ccc(O)cc21,O=C1CN(C2=NS(=O)c3ccccc32)CCN1,O=C1CNCCN1C1=NS(=O)c2ccccc21,O=S1N=C(N2CCNCC2O)c2ccccc21,O=S1N=C(N2CCNC(O)C2)c2ccccc21,NCCNC1=NS(=O)c2ccccc21,CC(=O)N1CCN(C2=NS(=O)c3ccccc32)CC1,O=C(O)C1OC(N2CCN(C3=NS(=O)c4ccccc43)CC2)C(O)C(O)C1O,O=S1N=C(N2CCNCC2)c2cc(O)ccc21,O=S1N=C(N2CCNCC2)c2cccc(O)c21,O=C(O)C1OC(Oc2ccc3c(c2)S(=O)N=C3N2CCNCC2)C(O)C(O)C1O"
O=S1(=O)N=C(N2CCNCC2)c2ccccc21,O=C1CN(C2=NS(=O)(=O)c3ccccc32)CCN1,"O=S1(=O)N=C(N2CCNCC2)c2ccccc21,O=S1(=O)N=C(N2CCNCC2)c2ccc(O)cc21,O=C1CNCCN1C1=NS(=O)(=O)c2ccccc21,O=C1CN(C2=NS(=O)(=O)c3ccccc32)CCN1,O=S1(=O)N=C(N2CCNC(O)C2)c2ccccc21,O=S1(=O)N=C(N2CCNCC2O)c2ccccc21,NCCNC1=NS(=O)(=O)c2ccccc21,CC(=O)N1CCN(C2=NS(=O)(=O)c3ccccc32)CC1,O=C(O)C1OC(N2CCN(C3=NS(=O)(=O)c4ccccc43)CC2)C(O)C(O)C1O,O=S1(=O)N=C(N2CCNCC2)c2cc(O)ccc21,O=S1(=O)N=C(N2CCNCC2)c2cccc(O)c21,O=C(O)C1OC(Oc2ccc3c(c2)S(=O)(=O)N=C3N2CCNCC2)C(O)C(O)C1O"
CC1(CO)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O,CC1(C=O)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,"CC1(CO)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,CC1(CO)SC2C(NC(=O)C(N)c3ccc(OC4OC(C(=O)O)C(O)C(O)C4O)cc3)C(=O)N2C1C(=O)O,CC1(CO)C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccc(O)cc3)C2S1=O,CC1(C(=O)O)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,CC1(CO)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)OC1OC(C(=O)O)C(O)C(O)C1O,CC(=O)NC(C(=O)NC1C(=O)N2C1SC(C)(CO)C2C(=O)O)c1ccc(O)cc1,CC12COC(=O)C1N1C(=O)C(NC(=O)C(N)c3ccc(O)cc3)C1S2,CC1(CO)SC2C(NC(=O)C(N)c3ccc(OS(=O)(=O)O)cc3)C(=O)N2C1C(=O)O,CC1(COC2OC(C(=O)O)C(O)C(O)C2O)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,CC1(CO)SC(C(NC(=O)C(N)c2ccc(O)cc2)C(=O)O)NC1C(=O)O,NC(C(=O)O)c1ccc(O)cc1,CC1(CO)SC2C(N)C(=O)N2C1C(=O)O"
CC1(C=O)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O,CC1(C(=O)O)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,"CC1(C=O)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,CC1(C(=O)O)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,CC1(C=O)SC2C(NC(=O)C(N)c3ccc(OC4OC(C(=O)O)C(O)C(O)C4O)cc3)C(=O)N2C1C(=O)O,CC1(C=O)C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccc(O)cc3)C2S1=O,CC1(C=O)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)OC1OC(C(=O)O)C(O)C(O)C1O,CC(=O)NC(C(=O)NC1C(=O)N2C1SC(C)(C=O)C2C(=O)O)c1ccc(O)cc1,CC1(C(=O)O)SC2C(NC(=O)C(N)c3ccc(OC4OC(C(=O)O)C(O)C(O)C4O)cc3)C(=O)N2C1C(=O)O,CC1(C=O)SC2C(NC(=O)C(N)c3ccc(OS(=O)(=O)O)cc3)C(=O)N2C1C(=O)O,CC1(C=O)SC(C(NC(=O)C(N)c2ccc(O)cc2)C(=O)O)NC1C(=O)O,NC(C(=O)O)c1ccc(O)cc1,CC1(C=O)SC2C(N)C(=O)N2C1C(=O)O,CC1(CO)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O"
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=C/C(=N/O)CC[C@@H]4[C@H]3CC[C@@]21CC,C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21CC,"C#CC1(O)CCC2C3CCC4=CC(=NO)CCC4C3CCC21CC,C#CC1(O)CCC2C3CCC4=CC(=NOC5OC(C(=O)O)C(O)C(O)C5O)CCC4C3CCC21CC,C#CC1(O)CCC2C3CCC4=CC(=NO)CCC4C3CCC21C(C)O,C#CC1(OC2OC(C(=O)O)C(O)C(O)C2O)CCC2C3CCC4=CC(=NO)CCC4C3CCC21CC,C#CC1(O)CCC2C3CCC4=CC(=NO)CCC4C3CCC21CCO,CCC12CCC3C4CCC(=NO)C=C4CCC3C1CCC2=O,C#CC1(O)CCC2C3CCC4=CC(=NO)C(O)CC4C3CCC21CC,C#CC1(O)CCC2C3CC(O)C4=CC(=NO)CCC4C3CCC21CC,C#CC1(O)CCC2C3CCC4=CC(=NO)CCC4C3CCC21CC(=O)O,C#CC1(O)C(O)CC2C3CCC4=CC(=NO)CCC4C3CCC21CC,C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21CC,C#CC1(O)CCC2C3CCC4=CC(=NOC5OC(C(=O)O)C(O)C(O)C5O)CCC4C3CCC21C(C)O"
C#C[C@]1(O)CC[C@H]2[C@@H]3CC(O)c4cc(O)ccc4[C@H]3CC[C@@]21C,C#CC1(O)CCC2C3CC(OC)c4cc(O)ccc4C3CCC21C,"C#CC1(O)CCC2C3CC(O)c4cc(O)ccc4C3CCC21C,C#CC1(O)CCC2C3CC(O)c4cc(OC5OC(C(=O)O)C(O)C(O)C5O)ccc4C3CCC21C,C#CC1(O)CCC2C3CC(O)c4cc(OS(=O)(=O)O)ccc4C3CCC21C,C#CC1(O)CCC2C3CC(=O)c4cc(O)ccc4C3CCC21C,C#CC1(OC2OC(C(=O)O)C(O)C(O)C2O)CCC2C3CC(O)c4cc(O)ccc4C3CCC21C,C#CC1(O)CCC2C3CC(OC4OC(C(=O)O)C(O)C(O)C4O)c4cc(O)ccc4C3CCC21C,C#CC1(O)CCC2C3CC(O)c4cc(O)c(O)cc4C3CCC21C,C#CC1(O)CCC2C3CC(O)c4cc(OC)ccc4C3CCC21C,C#CC1(O)CCC2C3CC(=O)c4cc(OC5OC(C(=O)O)C(O)C(O)C5O)ccc4C3CCC21C,C#CC1(O)C(O)CC2C3CC(O)c4cc(O)ccc4C3CCC21C,C#CC1(O)CCC2C3CC(O)c4cc(O)ccc4C3CC(O)C21C,C#CC1(OS(=O)(=O)O)CCC2C3CC(O)c4cc(O)ccc4C3CCC21C"
C#C[C@]1(O)CC[C@H]2[C@@H]3C(O)Cc4cc(O)ccc4[C@H]3CC[C@@]21C,C#CC1(O)CCC2C3C(OC)Cc4cc(O)ccc4C3CCC21C,"C#CC1(O)CCC2C3C(O)Cc4cc(O)ccc4C3CCC21C,C#CC1(O)CCC2C3C(O)Cc4cc(OC5OC(C(=O)O)C(O)C(O)C5O)ccc4C3CCC21C,C#CC1(O)CCC2C3C(O)Cc4cc(OS(=O)(=O)O)ccc4C3CCC21C,C#CC1(O)CCC2C3C(OC4OC(C(=O)O)C(O)C(O)C4O)Cc4cc(O)ccc4C3CCC21C,C#CC1(O)CCC2C3C(=O)Cc4cc(O)ccc4C3CCC21C,C#CC1(OC2OC(C(=O)O)C(O)C(O)C2O)CCC2C3C(O)Cc4cc(O)ccc4C3CCC21C,C#CC1(O)CCC2C3C(CCC21C)c1ccc(O)cc1C(O)C3O,C#CC1(O)CCC2C3C(O)Cc4cc(O)c(O)cc4C3CCC21C,C#CC1(O)CCC2C3C(O)Cc4cc(OC)ccc4C3CCC21C,C#CC1(O)C(O)CC2C3C(O)Cc4cc(O)ccc4C3CCC21C,C#CC1(O)CCC2C3C(O)Cc4cc(O)ccc4C3CC(O)C21C,C#CC1(O)CCC2C3C(=O)Cc4cc(OC5OC(C(=O)O)C(O)C(O)C5O)ccc4C3CCC21C"
C#C[C@]1(O)[C@H](O)C[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,C#CC1(O)C(OC)CC2C3CCc4cc(O)ccc4C3CCC21C,"C#CC1(O)C(O)CC2C3CCc4cc(O)ccc4C3CCC21C,C#CC1(O)C(O)CC2C3CCc4cc(OC5OC(C(=O)O)C(O)C(O)C5O)ccc4C3CCC21C,C#CC1(O)C(O)CC2C3CCc4cc(OS(=O)(=O)O)ccc4C3CCC21C,C#CC1(OC2OC(C(=O)O)C(O)C(O)C2O)C(O)CC2C3CCc4cc(O)ccc4C3CCC21C,C#CC1(O)C(OC2OC(C(=O)O)C(O)C(O)C2O)CC2C3CCc4cc(O)ccc4C3CCC21C,C#CC1(O)C(O)CC2C3CC(O)c4cc(O)ccc4C3CCC21C,C#CC1(O)C(O)CC2C3CCc4cc(O)c(O)cc4C3CCC21C,C#CC1(O)C(O)CC2C3CCc4cc(OC)ccc4C3CCC21C,C#CC1(O)C(O)CC2C3CCc4cc(O)ccc4C3CC(O)C21C,C#CC1(O)C(O)CC2C3CC(O)c4cc(OC5OC(C(=O)O)C(O)C(O)C5O)ccc4C3CCC21C,C#CC1(O)C(O)CC2C3CCc4cc(OC5OC(C(=O)O)C(O)C(O)C5O)c(O)cc4C3CCC21C,C#CC1(O)C(O)CC2C3CCc4cc(O)c(OC5OC(C(=O)O)C(O)C(O)C5O)cc4C3CCC21C"
C[C@H](N[P@@](=O)([O-])OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)C(=O)[O-],N#CC1(c2ccc3c(N)ncnn23)OC(COP(=O)([O-])[O-])C(O)C1O,"CC(NP(=O)([O-])OCC1OC(C#N)(c2ccc3c(N)ncnn23)C(O)C1O)C(=O)[O-],CC(=O)Nc1ncnn2c(C3(C#N)OC(COP(=O)([O-])NC(C)C(=O)[O-])C(O)C3O)ccc12,CC(N)C(=O)[O-],CC(NP(=O)([O-])O)C(=O)[O-],N#CC1(c2ccc3c(N)ncnn23)OC(CO)C(O)C1O,N#CC1(c2ccc3c(N)ncnn23)OC(COP(=O)([O-])O)C(O)C1O,CC(NP(=O)([O-])OCC1OC(C#N)(c2ccc3c(N)ncnn23)C(O)C1OC1OC(C(=O)O)C(O)C(O)C1O)C(=O)[O-],CC(NP(=O)([O-])OCC1OC(C#N)(c2ccc3c(N)ncnn23)C(OC2OC(C(=O)O)C(O)C(O)C2O)C1O)C(=O)[O-],CC(NP(=O)([O-])OCC(O)C(O)C(O)C(O)(C#N)c1ccc2c(N)ncnn12)C(=O)[O-],CC(NP(=O)([O-])OCC1OC(C#N)(c2ccc3c(N)nc(O)nn23)C(O)C1O)C(=O)[O-],CC(=O)Nc1ncnn2c(C3(C#N)OC(COP(=O)([O-])O)C(O)C3O)ccc12,CC(=O)Nc1ncnn2c(C3(C#N)OC(CO)C(O)C3O)ccc12"
N#C[C@@]1(c2ccc3c(N)ncnn23)O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O,"N#CC1(c2ccc3c(N)ncnn23)OC(CO)C(O)C1O,N#CC1(c2ccc3c(N)ncnn23)OC(COP(=O)([O-])O[PH](=O)(=O)O[PH](=O)(=O)[O-])C(O)C1O","N#CC1(c2ccc3c(N)ncnn23)OC(COP(=O)([O-])[O-])C(O)C1O,CC(=O)Nc1ncnn2c(C3(C#N)OC(COP(=O)([O-])[O-])C(O)C3O)ccc12,O=P([O-])([O-])O,N#CC1(c2ccc3c(N)ncnn23)OC(CO)C(O)C1O,N#CC1(c2ccc3c(N)ncnn23)OC(COP(=O)([O-])[O-])C(OC2OC(C(=O)O)C(O)C(O)C2O)C1O,N#CC1(c2ccc3c(N)ncnn23)OC(COP(=O)([O-])[O-])C(O)C1OC1OC(C(=O)O)C(O)C(O)C1O,N#CC(O)(c1ccc2c(N)ncnn12)C(O)C(O)C(O)COP(=O)([O-])[O-],N#CC1(c2ccc3c(N)nc(O)nn23)OC(COP(=O)([O-])[O-])C(O)C1O,N#CC1(c2ccc3c(NC4OC(C(=O)O)C(O)C(O)C4O)ncnn23)OC(COP(=O)([O-])[O-])C(O)C1O,N#CC1(c2ccc3c(N)[n+]([O-])cnn23)OC(COP(=O)([O-])[O-])C(O)C1O,N#CC1(c2ccc3c(=O)[nH]cnn23)OC(COP(=O)([O-])[O-])C(O)C1O,CC(=O)Nc1ncnn2c(C(O)(C#N)C(O)C(O)C(O)COP(=O)([O-])[O-])ccc12"
CCOC(=O)c1c(CO)n(C)c2cc(Br)c(O)c(CN(C)C)c12,"CCOC(=O)c1c(COC2OC(C(=O)O)C(O)C(O)C2O)n(C)c2cc(Br)c(O)c(CN(C)C)c12,CCOC(=O)c1c(CO)n(C)c2cc(Br)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(CN(C)C)c12","CCOC(=O)c1c(CO)n(C)c2cc(Br)c(O)c(CN(C)C)c12,CCOC(=O)c1c(CO)n(C)c2cc(Br)c(O)c(CNC)c12,CCOC(=O)c1c(C(=O)O)n(C)c2cc(Br)c(O)c(CN(C)C)c12,CN(C)Cc1c(O)c(Br)cc2c1c(C(=O)O)c(CO)n2C,CCOC(=O)c1c(CO)[nH]c2cc(Br)c(O)c(CN(C)C)c12,CCOC(=O)c1c(CO)n(C)c2cc(Br)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(CN(C)C)c12,CCOC(=O)c1c(CO)n(C)c2cc(Br)c(O)c(C[N+](C)(C)[O-])c12,CCOC(=O)c1c(C(=O)OC2OC(C(=O)O)C(O)C(O)C2O)n(C)c2cc(Br)c(O)c(CN(C)C)c12,CCOC(=O)c1c(CO)n(C)c2cc(Br)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(CNC)c12,CCOC(=O)c1c(C(=O)O)n(C)c2cc(Br)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(CN(C)C)c12,CCOC(=O)c1c(CO)n(C)c2cc(Br)c(OS(=O)(=O)O)c(CN(C)C)c12,CCOC(=O)c1c(CO)n(C)c2cc(Br)c(O)c(CO)c12"
CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(O)c(CNC)c12,"CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(CNC)c12,CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(OS(=O)(=O)[O-])c(CNC)c12","CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(O)c(CNC)c12,CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(O)c(CN)c12,CNCc1c(O)c(Br)cc2c1c(C(=O)O)c(CSc1ccccc1)n2C,CCOC(=O)c1c(CSc2ccccc2)[nH]c2cc(Br)c(O)c(CNC)c12,CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(CNC)c12,CCOC(=O)c1c(CS(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CNC)c12,CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(CN)c12,CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(OS(=O)(=O)O)c(CNC)c12,CNCc1c(O)c(Br)cc2c1c(C(=O)OC1OC(C(=O)O)C(O)C(O)C1O)c(CSc1ccccc1)n2C,CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(O)c(CNC(C)=O)c12,CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(O)c(CO)c12,CNCc1c(OC2OC(C(=O)O)C(O)C(O)C2O)c(Br)cc2c1c(C(=O)O)c(CSc1ccccc1)n2C"
CCOC(=O)c1c(CS(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CNC)c12,"CCOC(=O)c1c(CS(=O)c2ccccc2)n(C)c2cc(Br)c(OS(=O)(=O)[O-])c(CNC)c12,CCOC(=O)c1c(CS(=O)c2ccccc2)n(C)c2cc(Br)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(CNC)c12","CCOC(=O)c1c(CS(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CNC)c12,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CNC)c12,CCOC(=O)c1c(CS(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CN)c12,CNCc1c(O)c(Br)cc2c1c(C(=O)O)c(CS(=O)c1ccccc1)n2C,CCOC(=O)c1c(CS(=O)c2ccccc2)[nH]c2cc(Br)c(O)c(CNC)c12,CCOC(=O)c1c(CS(=O)c2ccccc2)n(C)c2cc(Br)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(CNC)c12,CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(O)c(CNC)c12,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(CNC)c12,CCOC(=O)c1c(CS(=O)c2ccccc2)n(C)c2cc(Br)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(CN)c12,CCOC(=O)c1c(CS(=O)c2ccccc2)n(C)c2cc(Br)c(OS(=O)(=O)O)c(CNC)c12,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(OS(=O)(=O)O)c(CNC)c12,CNCc1c(O)c(Br)cc2c1c(C(=O)OC1OC(C(=O)O)C(O)C(O)C1O)c(CS(=O)c1ccccc1)n2C"
CCOC(=O)c1c(CS(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12,"CCOC(=O)c1c(CS(=O)c2ccccc2)n(C)c2cc(Br)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(CN(C)C)c12,CCOC(=O)c1c(CS(=O)c2ccccc2)n(C)c2cc(Br)c(OS(=O)(=O)[O-])c(CN(C)C)c12","CCOC(=O)c1c(CS(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12,CCOC(=O)c1c(CS(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CNC)c12,CN(C)Cc1c(O)c(Br)cc2c1c(C(=O)O)c(CS(=O)c1ccccc1)n2C,CCOC(=O)c1c(CS(=O)c2ccccc2)[nH]c2cc(Br)c(O)c(CN(C)C)c12,CCOC(=O)c1c(CS(=O)c2ccccc2)n(C)c2cc(Br)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(CN(C)C)c12,CCOC(=O)c1c(CS(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(C[N+](C)(C)[O-])c12,CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(CN(C)C)c12,CCOC(=O)c1c(CS(=O)c2ccccc2)n(C)c2cc(Br)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(CNC)c12,CCOC(=O)c1c(CS(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CO)c12,CCOC(=O)c1c(CS(=O)c2ccccc2)n(C)c2cc(Br)c(OS(=O)(=O)O)c(CN(C)C)c12"
CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CNC)c12,"CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(CNC)c12,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(OS(=O)(=O)[O-])c(CNC)c12","CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CNC)c12,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CN)c12,CNCc1c(O)c(Br)cc2c1c(C(=O)O)c(CS(=O)(=O)c1ccccc1)n2C,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)[nH]c2cc(Br)c(O)c(CNC)c12,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(CNC)c12,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(CN)c12,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(OS(=O)(=O)O)c(CNC)c12,CNCc1c(O)c(Br)cc2c1c(C(=O)OC1OC(C(=O)O)C(O)C(O)C1O)c(CS(=O)(=O)c1ccccc1)n2C,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CNC(C)=O)c12,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CO)c12,CNCc1c(OC2OC(C(=O)O)C(O)C(O)C2O)c(Br)cc2c1c(C(=O)O)c(CS(=O)(=O)c1ccccc1)n2C,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(OS(=O)(=O)O)c(CN)c12"
CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12,"CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(CN(C)C)c12,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(OS(=O)(=O)[O-])c(CN(C)C)c12","CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CNC)c12,CN(C)Cc1c(O)c(Br)cc2c1c(C(=O)O)c(CS(=O)(=O)c1ccccc1)n2C,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)[nH]c2cc(Br)c(O)c(CN(C)C)c12,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(CN(C)C)c12,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(C[N+](C)(C)[O-])c12,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(CNC)c12,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CO)c12,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(OS(=O)(=O)O)c(CN(C)C)c12,CN(C)Cc1c(O)c(Br)cc2c1c(C(=O)OC1OC(C(=O)O)C(O)C(O)C1O)c(CS(=O)(=O)c1ccccc1)n2C,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(OS(=O)(=O)O)c(CNC)c12,CN(C)Cc1c(OC2OC(C(=O)O)C(O)C(O)C2O)c(Br)cc2c1c(C(=O)O)c(CS(=O)(=O)c1ccccc1)n2C"
CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(OS(=O)(=O)[O-])c(CN(C)C)c12,CCOC(=O)c1c(CSc2ccccc2)[nH]c2cc(Br)c(OS(=O)(=O)[O-])c(CN(C)C)c12,"CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(OS(=O)(=O)[O-])c(CN(C)C)c12,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(OS(=O)(=O)[O-])c(CNC)c12,CN(C)Cc1c(OS(=O)(=O)[O-])c(Br)cc2c1c(C(=O)O)c(CS(=O)(=O)c1ccccc1)n2C,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)[nH]c2cc(Br)c(OS(=O)(=O)[O-])c(CN(C)C)c12,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(OS(=O)(=O)[O-])c(C[N+](C)(C)[O-])c12,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(OS(=O)(=O)[O-])c(CO)c12,CN(C)Cc1c(OS(=O)(=O)[O-])c(Br)cc2c1c(C(=O)OC1OC(C(=O)O)C(O)C(O)C1O)c(CS(=O)(=O)c1ccccc1)n2C,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2c(O)c(Br)c(OS(=O)(=O)[O-])c(CN(C)C)c12,O=[SH](=O)c1ccccc1,CCOC(=O)c1c(CO)n(C)c2cc(Br)c(OS(=O)(=O)[O-])c(CN(C)C)c12,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(OS(=O)(=O)[O-])c(C(O)N(C)C)c12"
