SMILES,truth,predictions
CC1(C=O)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O,CC1(C(=O)O)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,"CC1(CO)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,CC1(C(=O)O)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,CC1(C=O)SC(C(NC(=O)C(N)c2ccc(O)cc2)C(=O)O)NC1C(=O)O,CC1(C=O)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)NCC(=O)O,CC(=O)N(C(=O)C(N)c1ccc(O)cc1)C1C(=O)N2C1SC(C)(C=O)C2C(=O)O,CC1(C=O)SC2C(NC(=O)C(N)c3ccc(OC4OC(C(=O)O)C(O)C(O)C4O)cc3)C(=O)N2C1C(=O)O,CC1(C=O)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)OC1OC(C(=O)O)C(O)C(O)C1O,CC1(C=O)SC2C(NC(=O)C(N)c3ccc(OS(=O)(=O)O)cc3)C(=O)N2C1C(=O)O,CC1(C=O)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)OC(CC(=O)[O-])C[N+](C)(C)C,COc1ccc(C(N)C(=O)NC2C(=O)N3C2SC(C)(C=O)C3C(=O)O)cc1,CC1(C=O)SC2C(NC(=O)C(N)(O)c3ccc(O)cc3)C(=O)N2C1C(=O)O,CC1(C=O)SC2C(NC(=O)C(N)c3ccc(O)c(O)c3)C(=O)N2C1C(=O)O,CC1(C=O)C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccc(O)cc3)C2S1=O,NC(C(=O)NC1C(=O)N2C1SC(C=O)(CO)C2C(=O)O)c1ccc(O)cc1,CC1(C=O)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)[N+]2([O-])C1C(=O)O,CC1(C=O)SC2C(NC(=O)C(N)c3ccccc3)C(=O)N2C1C(=O)O"
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=C/C(=N/O)CC[C@@H]4[C@H]3CC[C@@]21CC,C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21CC,"C#CC1(O)CCC2C3CCC4=CC(=NO)CCC4C3C(O)CC21CC,C#CC1(OC2OC(C(=O)O)C(O)C(O)C2O)CCC2C3CCC4=CC(=NO)CCC4C3CCC21CC,C#CC1(O)C(O)CC2C3CCC4=CC(=NO)CCC4C3CCC21CC,C#CC1(O)CCC2C3CCC4=CC(=NO)C(O)CC4C3CCC21CC,C#CC1(O)CCC2C3CCC4=C(O)C(=NO)CCC4C3CCC21CC,C#CC1(O)CCC2C3CCC4=CC(=NO)CCC4C3CCC21C(C)O,C#CC1(O)CCC2C3CCC4=CC(=NO)CCC4C3CCC21CCO,C#CC1(O)CCC2C3CCC4=CC(=NO)CCC4C3CCC21C=C,C#CC1(O)CCC2C3CC(O)C4=CC(=NO)CCC4C3CCC21CC"
C#C[C@]1(O)CC[C@H]2[C@@H]3CC(O)c4cc(O)ccc4[C@H]3CC[C@@]21C,C#CC1(O)CCC2C3CC(OC)c4cc(O)ccc4C3CCC21C,"C#CC1(O)CCC2C3CC(O)c4cc(OC5OC(C(=O)O)C(O)C(O)C5O)ccc4C3CCC21C,C#CC1(O)CCC2C3CC(OC4OC(C(=O)O)C(O)C(O)C4O)c4cc(O)ccc4C3CCC21C,C#CC1(OC2OC(C(=O)O)C(O)C(O)C2O)CCC2C3CC(O)c4cc(O)ccc4C3CCC21C,C#CC1(O)CCC2C3CC(O)c4cc(OS(=O)(=O)O)ccc4C3CCC21C,C#CC1(O)CCC2C3CC(O)c4cc(OC)ccc4C3CCC21C,C#CC1(O)C(O)CC2C3CC(O)c4cc(O)ccc4C3CCC21C,C#CC1(O)CCC2C3CC(O)c4cc(O)c(O)cc4C3CCC21C,C#CC1(O)CCC2C3CC(O)c4c(ccc(O)c4O)C3CCC21C,C#CC1(O)CCC2C3CC(=O)c4cc(O)ccc4C3CCC21C,C#CC1(O)CCC2C3CC(O)c4cc(O)ccc4C3CCC21CO"
C#C[C@]1(O)CC[C@H]2[C@@H]3C(O)Cc4cc(O)ccc4[C@H]3CC[C@@]21C,C#CC1(O)CCC2C3C(OC)Cc4cc(O)ccc4C3CCC21C,"C#CC1(O)CCC2C3C(O)Cc4cc(OC5OC(C(=O)O)C(O)C(O)C5O)ccc4C3CCC21C,C#CC1(O)CCC2C3C(OC4OC(C(=O)O)C(O)C(O)C4O)Cc4cc(O)ccc4C3CCC21C,C#CC1(OC2OC(C(=O)O)C(O)C(O)C2O)CCC2C3C(O)Cc4cc(O)ccc4C3CCC21C,C#CC1(O)CCC2C3C(O)Cc4cc(OS(=O)(=O)O)ccc4C3CCC21C,C#CC1(O)CCC2C3C(O)Cc4cc(OC)ccc4C3CCC21C,C#CC1(O)C(O)CC2C3C(O)Cc4cc(O)ccc4C3CCC21C,C#CC1(O)CCC2C3C(O)Cc4cc(O)c(O)cc4C3CCC21C,C#CC1(O)CCC2C3C(O)Cc4c(ccc(O)c4O)C3CCC21C,C#CC1(O)CCC2C3C(=O)Cc4cc(O)ccc4C3CCC21C,C#CC1(O)CCC2C3C(CCC21C)c1ccc(O)cc1C(O)C3O,C#CC1(O)CCC2C3C(O)Cc4cc(O)ccc4C3CCC21CO"
C#C[C@]1(O)[C@H](O)C[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,C#CC1(O)C(OC)CC2C3CCc4cc(O)ccc4C3CCC21C,"C#CC1(O)C(O)CC2C3CCc4cc(OC5OC(C(=O)O)C(O)C(O)C5O)ccc4C3CCC21C,C#CC1(OC2OC(C(=O)O)C(O)C(O)C2O)C(O)CC2C3CCc4cc(O)ccc4C3CCC21C,C#CC1(O)C(O)CC2C3CCc4cc(OS(=O)(=O)O)ccc4C3CCC21C,C#CC1(O)C(O)CC2C3CCc4cc(OC)ccc4C3CCC21C,C#CC1(O)C(O)CC2C3CCc4cc(O)c(O)cc4C3CCC21C,C#CC1(O)C(O)CC2C3CCc4c(ccc(O)c4O)C3CCC21C,C#CC1(O)C(=O)CC2C3CCc4cc(O)ccc4C3CCC21C,C#CC1(O)C(O)CC2C3CC(O)c4cc(O)ccc4C3CCC21C,C#CC1(O)C(O)CC2C3CCc4cc(O)ccc4C3CCC21CO"
C[C@H](N[P@@](=O)([O-])OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)C(=O)[O-],N#CC1(c2ccc3c(N)ncnn23)OC(COP(=O)([O-])[O-])C(O)C1O,"CC(NP(=O)([O-])OCC1OC(C#N)(c2ccc3c(N)ncnn23)C(O)C1OC1OC(C(=O)O)C(O)C(O)C1O)C(=O)[O-],CC(NP(=O)([O-])OCC1OC(C#N)(c2ccc3c(N)ncnn23)C(OC2OC(C(=O)O)C(O)C(O)C2O)C1O)C(=O)[O-],CC(NP(=O)([O-])OCC1OC(C#N)(c2ccc3c(NC4OC(C(=O)O)C(O)C(O)C4O)ncnn23)C(O)C1O)C(=O)[O-],CC(NP(=O)([O-])OCC1OC(C#N)(c2ccc3c(N)ncnn23)C(O)C1OS(=O)(=O)O)C(=O)[O-],CC(NP(=O)([O-])OCC1OC(C#N)(c2ccc3c(N)ncnn23)C(OS(=O)(=O)O)C1O)C(=O)[O-],CC(NP(=O)([O-])OCC1OC(C#N)(c2ccc3c(N)ncnn23)C(O)C1=O)C(=O)[O-],CC(NP(=O)([O-])OCC1OC(C#N)(c2ccc3c(N)ncnn23)C(=O)C1O)C(=O)[O-],CC(NP(=O)([O-])OCC1OC(C#N)(c2ccc3c(NO)ncnn23)C(O)C1O)C(=O)[O-],N#CC1(c2ccc3c(N)ncnn23)OC(COP(=O)([O-])NC(CO)C(=O)[O-])C(O)C1O,C=C(NP(=O)([O-])OCC1OC(C#N)(c2ccc3c(N)ncnn23)C(O)C1O)C(=O)[O-],CC(NP(=O)([O-])OCC1OC(C(=O)O)(c2ccc3c(N)ncnn23)C(O)C1O)C(=O)O"
N#C[C@@]1(c2ccc3c(N)ncnn23)O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O,"N#CC1(c2ccc3c(N)ncnn23)OC(CO)C(O)C1O,N#CC1(c2ccc3c(N)ncnn23)OC(COP(=O)([O-])O[PH](=O)(=O)O[PH](=O)(=O)[O-])C(O)C1O","N#CC1(c2ccc3c(N)ncnn23)OC(CO)C(O)C1O,N#CC1(c2ccc3c(N)ncnn23)OC(COP(=O)([O-])[O-])C(O)C1OC1OC(C(=O)O)C(O)C(O)C1O,N#CC1(c2ccc3c(N)ncnn23)OC(COP(=O)([O-])[O-])C(OC2OC(C(=O)O)C(O)C(O)C2O)C1O,N#CC1(c2ccc3c(NC4OC(C(=O)O)C(O)C(O)C4O)ncnn23)OC(COP(=O)([O-])[O-])C(O)C1O,N#CC1(c2ccc3c(N)ncnn23)OC(COP(=O)([O-])[O-])C(O)C1OS(=O)(=O)O,N#CC1(c2ccc3c(N)ncnn23)OC(COP(=O)([O-])[O-])C(OS(=O)(=O)O)C1O,N#CC1(c2ccc3c(N)ncnn23)OC(COP(=O)([O-])[O-])C(O)C1=O,N#CC1(c2ccc3c(N)ncnn23)OC(COP(=O)([O-])[O-])C(=O)C1O,N#CC1(c2ccc3c(NO)ncnn23)OC(COP(=O)([O-])[O-])C(O)C1O,Nc1ncnn2c(C3(C(=O)O)OC(COP(=O)([O-])[O-])C(O)C3O)ccc12"
CCOC(=O)c1c(CO)n(C)c2cc(Br)c(O)c(CN(C)C)c12,"CCOC(=O)c1c(COC2OC(C(=O)O)C(O)C(O)C2O)n(C)c2cc(Br)c(O)c(CN(C)C)c12,CCOC(=O)c1c(CO)n(C)c2cc(Br)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(CN(C)C)c12","CCO,CN(C)Cc1c(O)c(Br)cc2c1c(C(=O)O)c(CO)n2C,CCOC(=O)c1c(CO)n(C)c2cc(Br)c(O)c(C(O)N(C)C)c12,CCOC(=O)c1c(CO)n(C)c2cc(Br)c(O)c(C[N+](C)(C)[O-])c12,CCOC(=O)c1c(C=O)n(C)c2cc(Br)c(O)c(CN(C)C)c12,CN(C)Cc1c(O)c(Br)cc2c1c(C(=O)OCCO)c(CO)n2C,CCOC(=O)c1c(CO)n(C)c2c(O)c(Br)c(O)c(CN(C)C)c12,CCOC(=O)c1c(CO)n(C)c2cc(Br)c(O)c(C=O)c12,CNC,CCOC(=O)c1c(CO)n(C)c2cc(Br)c(O)c(CNC)c12,CCOC(=O)c1c(CO)n(C)c2cc(Br)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(CN(C)C)c12,CCOC(=O)c1c(CO)n(C)c2cc(Br)c(O)c(C[N+](C)(C)C3OC(C(=O)O)C(O)C(O)C3O)c12,CCOC(=O)c1c(CO)n(C)c2cc(Br)c(OS(=O)(=O)O)c(CN(C)C)c12,CCOC(=O)c1c(COS(=O)(=O)O)n(C)c2cc(Br)c(O)c(CN(C)C)c12"
CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(O)c(CNC)c12,"CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(CNC)c12,CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(OS(=O)(=O)[O-])c(CNC)c12","CCO,CNCc1c(O)c(Br)cc2c1c(C(=O)O)c(CSc1ccccc1)n2C,CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(O)c(C(O)NC)c12,CCOC(=O)c1c(C(O)Sc2ccccc2)n(C)c2cc(Br)c(O)c(CNC)c12,CCOC(=O)c1c(CS(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CNC)c12,CNCc1c(O)c(Br)cc2c1c(C(=O)OCCO)c(CSc1ccccc1)n2C,CCOC(=O)c1c(CSc2ccccc2)n(C)c2c(O)c(Br)c(O)c(CNC)c12,CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(O)c(C=O)c12,CN,CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(O)c(CN)c12,CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(CNC)c12,CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(OS(=O)(=O)O)c(CNC)c12,CCOC(=O)c1c(C[S+](C)c2ccccc2)n(C)c2cc(Br)c(O)c(CNC)c12"
CCOC(=O)c1c(CS(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CNC)c12,"CCOC(=O)c1c(CS(=O)c2ccccc2)n(C)c2cc(Br)c(OS(=O)(=O)[O-])c(CNC)c12,CCOC(=O)c1c(CS(=O)c2ccccc2)n(C)c2cc(Br)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(CNC)c12","CCO,CNCc1c(O)c(Br)cc2c1c(C(=O)O)c(CS(=O)c1ccccc1)n2C,CCOC(=O)c1c(CS(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(C(O)NC)c12,CCOC(=O)c1c(C(O)S(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CNC)c12,CNCc1c(O)c(Br)cc2c1c(C(=O)OCCO)c(CS(=O)c1ccccc1)n2C,CCOC(=O)c1c(CS(=O)c2ccccc2)n(C)c2c(O)c(Br)c(O)c(CNC)c12,CCOC(=O)c1c(CS(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(C=O)c12,CN,CCOC(=O)c1c(CS(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CN)c12,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CNC)c12,CCOC(=O)c1c(CS(=O)c2ccccc2)n(C)c2cc(Br)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(CNC)c12,CCOC(=O)c1c(CS(=O)c2ccccc2)n(C)c2cc(Br)c(OS(=O)(=O)O)c(CNC)c12"
CCOC(=O)c1c(CS(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12,"CCOC(=O)c1c(CS(=O)c2ccccc2)n(C)c2cc(Br)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(CN(C)C)c12,CCOC(=O)c1c(CS(=O)c2ccccc2)n(C)c2cc(Br)c(OS(=O)(=O)[O-])c(CN(C)C)c12","CCO,CN(C)Cc1c(O)c(Br)cc2c1c(C(=O)O)c(CS(=O)c1ccccc1)n2C,CCOC(=O)c1c(CS(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(C(O)N(C)C)c12,CCOC(=O)c1c(C(O)S(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12,CCOC(=O)c1c(CS(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(C[N+](C)(C)[O-])c12,CN(C)Cc1c(O)c(Br)cc2c1c(C(=O)OCCO)c(CS(=O)c1ccccc1)n2C,CCOC(=O)c1c(CS(=O)c2ccccc2)n(C)c2c(O)c(Br)c(O)c(CN(C)C)c12,CCOC(=O)c1c(CS(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(C=O)c12,CNC,CCOC(=O)c1c(CS(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CNC)c12,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12,CCOC(=O)c1c(CS(=O)c2ccccc2)n(C)c2cc(Br)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(CN(C)C)c12,CCOC(=O)c1c(CS(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(C[N+](C)(C)C3OC(C(=O)O)C(O)C(O)C3O)c12,CCOC(=O)c1c(CS(=O)c2ccccc2)n(C)c2cc(Br)c(OS(=O)(=O)O)c(CN(C)C)c12"
CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CNC)c12,"CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(CNC)c12,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(OS(=O)(=O)[O-])c(CNC)c12","CCO,CNCc1c(O)c(Br)cc2c1c(C(=O)O)c(CS(=O)(=O)c1ccccc1)n2C,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(C(O)NC)c12,CCOC(=O)c1c(C(O)S(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CNC)c12,CNCc1c(O)c(Br)cc2c1c(C(=O)OCCO)c(CS(=O)(=O)c1ccccc1)n2C,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2c(O)c(Br)c(O)c(CNC)c12,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(C=O)c12,CN,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CN)c12,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(CNC)c12,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(OS(=O)(=O)O)c(CNC)c12"
CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12,"CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(CN(C)C)c12,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(OS(=O)(=O)[O-])c(CN(C)C)c12","CCO,CN(C)Cc1c(O)c(Br)cc2c1c(C(=O)O)c(CS(=O)(=O)c1ccccc1)n2C,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(C(O)N(C)C)c12,CCOC(=O)c1c(C(O)S(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(C[N+](C)(C)[O-])c12,CN(C)Cc1c(O)c(Br)cc2c1c(C(=O)OCCO)c(CS(=O)(=O)c1ccccc1)n2C,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2c(O)c(Br)c(O)c(CN(C)C)c12,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(C=O)c12,CNC,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CNC)c12,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(CN(C)C)c12,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(C[N+](C)(C)C3OC(C(=O)O)C(O)C(O)C3O)c12,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(OS(=O)(=O)O)c(CN(C)C)c12"
CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(OS(=O)(=O)[O-])c(CN(C)C)c12,CCOC(=O)c1c(CSc2ccccc2)[nH]c2cc(Br)c(OS(=O)(=O)[O-])c(CN(C)C)c12,"CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12,CCO,CN(C)Cc1c(OS(=O)(=O)[O-])c(Br)cc2c1c(C(=O)O)c(CS(=O)(=O)c1ccccc1)n2C,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(OS(=O)(=O)[O-])c(C(O)N(C)C)c12,CCOC(=O)c1c(C(O)S(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(OS(=O)(=O)[O-])c(CN(C)C)c12,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(OS(=O)(=O)[O-])c(C[N+](C)(C)[O-])c12,CN(C)Cc1c(OS(=O)(=O)[O-])c(Br)cc2c1c(C(=O)OCCO)c(CS(=O)(=O)c1ccccc1)n2C,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2c(O)c(Br)c(OS(=O)(=O)[O-])c(CN(C)C)c12,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(OS(=O)(=O)[O-])c(C=O)c12,CNC,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(OS(=O)(=O)[O-])c(CNC)c12,CCOC(=O)c1c(CS(=O)(=O)c2ccccc2)n(C)c2cc(Br)c(OS(=O)(=O)[O-])c(C[N+](C)(C)C3OC(C(=O)O)C(O)C(O)C3O)c12"
Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)[C@H](C(C)C)N1CCC(O)NC1=O,Cc1cccc(C)c1OCC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)NC(=O)C(C(C)C)N1CCC(=O)NC1=O,"Cc1cccc(C)c1OCC(=O)NC(Cc1ccccc1)C(CC(Cc1ccccc1)NC(=O)C(C(C)C)N1CCC(O)NC1=O)OC1OC(C(=O)O)C(O)C(O)C1O,Cc1cccc(C)c1OCC(=O)NC(Cc1ccccc1)C(CC(Cc1ccccc1)NC(=O)C(C(C)C)N1CCC(O)NC1=O)OS(=O)(=O)O,Cc1cccc(C)c1OCC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1O)NC(=O)C(C(C)C)N1CCC(O)NC1=O,Cc1cccc(C)c1OCC(=O)NC(Cc1ccccc1O)C(O)CC(Cc1ccccc1)NC(=O)C(C(C)C)N1CCC(O)NC1=O,Cc1cccc(C)c1OCC(=O)NC(Cc1ccccc1)C(=O)CC(Cc1ccccc1)NC(=O)C(C(C)C)N1CCC(O)NC1=O,Cc1cccc(C)c1OCC(=O)NC(Cc1ccccc1)C(O)CC(NC(=O)C(C(C)C)N1CCC(O)NC1=O)C(O)c1ccccc1,Cc1cccc(C)c1OCC(=O)NC(C(O)CC(Cc1ccccc1)NC(=O)C(C(C)C)N1CCC(O)NC1=O)C(O)c1ccccc1,Cc1cccc(C)c1O,CC(C)C(C(=O)NC(Cc1ccccc1)CC(O)C(Cc1ccccc1)NC(=O)C=O)N1CCC(O)NC1=O,Cc1cccc(CO)c1OCC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)NC(=O)C(C(C)C)N1CCC(O)NC1=O,Cc1ccc(O)c(C)c1OCC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)NC(=O)C(C(C)C)N1CCC(O)NC1=O,Cc1cccc(C)c1OCC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1O)NC(=O)C(C(C)C)N1CCC(O)NC1=O,Cc1cccc(C)c1OCC(=O)NC(Cc1ccccc1O)C(O)CC(Cc1ccccc1)NC(=O)C(C(C)C)N1CCC(O)NC1=O,Cc1ccc(O)c(C)c1OCC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)NC(=O)C(C(C)C)N1CCC(O)NC1=O,Cc1cccc(C)c1OCC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccc(O)cc1)NC(=O)C(C(C)C)N1CCC(O)NC1=O,Cc1cccc(C)c1OCC(=O)NC(Cc1ccc(O)cc1)C(O)CC(Cc1ccccc1)NC(=O)C(C(C)C)N1CCC(O)NC1=O,Cc1cccc(C)c1OCC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)NC(=O)C(C(C)C)N1C(=O)NC(O)CC1O,Cc1cccc(C)c1OCC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)NC(=O)C(C(C)C)N1CC(O)C(O)NC1=O,Cc1cccc(C)c1OCC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)NC(=O)C(C(C)CO)N1CCC(O)NC1=O,C=C(C)C(C(=O)NC(Cc1ccccc1)CC(O)C(Cc1ccccc1)NC(=O)COc1c(C)cccc1C)N1CCC(O)NC1=O,Cc1cccc(C)c1OCC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)NC(=O)C(N1CCC(O)NC1=O)C(C)(C)O"
NC(CCCCCNOC(=O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@H]12)C(=O)O,O=C(O)CCCCC1SCC2NC(=O)NC21,"NC(CCCCCNOC(=O)CCCCC1SCC2NC(=O)NC21)C(=O)NCC(=O)O,C[N+](C)(C)CC(CC(=O)[O-])OC(=O)C(N)CCCCCNOC(=O)CCCCC1SCC2NC(=O)NC21,NC(C(=O)O)C(O)CCCCNOC(=O)CCCCC1SCC2NC(=O)NC21,NC(CC(O)CCCNOC(=O)CCCCC1SCC2NC(=O)NC21)C(=O)O,NC(CCC(O)CCNOC(=O)CCCCC1SCC2NC(=O)NC21)C(=O)O,NC(CCCC(O)CNOC(=O)CCCCC1SCC2NC(=O)NC21)C(=O)O,NC(CCCCCNOC(=O)CC(O)CCC1SCC2NC(=O)NC21)C(=O)O,NC(CCCCCNOC(=O)CCC(O)CC1SCC2NC(=O)NC21)C(=O)O,NC(CCCCCNOC(=O)CCCC(O)C1SCC2NC(=O)NC21)C(=O)O,NC(CCCCCNOC(=O)CCCCC1C2NC(=O)NC2CS1=O)C(=O)O,NC(CCCCCNOC(=O)CCCCC1SC(O)C2NC(=O)NC12)C(=O)O,NC(CCCCCNOC(=O)C(O)CCCC1SCC2NC(=O)NC21)C(=O)O"
Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(N)=O)cc21,"NC(=O)c1cc2[nH]cnc2c(F)c1Nc1ccc(Br)cc1Cl,Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)O)cc21","Cn1c(O)nc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(N)=O)cc21,Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(N)=O)c(O)c21,Cn1cnc2c(F)c(Nc3cc(O)c(Br)cc3Cl)c(C(N)=O)cc21,Cn1cnc2c(F)c(Nc3cc(O)c(Br)cc3Cl)c(C(N)=O)cc21,Cn1cnc2c(F)c(Nc3ccc(Br)c(O)c3Cl)c(C(N)=O)cc21,Cn1cnc2c(F)c(Nc3c(O)cc(Br)cc3Cl)c(C(N)=O)cc21"
